entity_name,dba_name,street_number,street_name,city,zip_code,county,borough,square_footage,location
ULISESS BUTCHER SHOP NY INC,ULISESS BUTCHER SHOP NY,956,LONGWOOD AVE###,BRONX,10459,BRONX,Bronx,,
UTC PHARMACY INC,HEALTH PLUS SPECIALTY PHARMACY,516,E 149TH ST,BRONX,10455,BRONX,Bronx,,
JK & SONS CORPORATION,JK & SONS,952,FREEMAN STREET,BRONX,10459,BRONX,Bronx,,
732 FOOD CORP,732 FOOD,732,COURTLANDT AVE,BRONX,10451,BRONX,Bronx,1200,
ARIES FISH MARKET INC,ARIES FISH MARKET,748,LYDIG AVE ##,BRONX,10462,BRONX,Bronx,3000,
HONEST KING DELI GROCERY CORP,HONEST KING DELI GROCERY,1587,THIERIOT AVE,BRONX,10460,BRONX,Bronx,1800,
165 CONVENIENCE & MORE CORP,165 CONVENIENCE & MORE,1036,SHERIDAN AVE,BRONX,10456,BRONX,Bronx,,
WB SEAFOOD INC,WB SEAFOOD,1041,PROSPECT AVE,BRONX,10459,BRONX,Bronx,,
10 DAYS GROCERY CORP,10 DAYS GROCERY,459,BROOK AVE,BRONX,10455,BRONX,Bronx,1800,
MOSES BAGELS & MORE CORP,MOSES BAGELS & MORE,674,ALLERTON AVE,BRONX,10467,BRONX,Bronx,,
K&M GOURMET DELI CORP,K&M GOURMET DELI,69,FEATHERBED LN,BRONX,10452,BRONX,Bronx,1000,
MANA DELI & GROCERY CORP,MANA DELI & GROCERY,1680,GLEASON AVE###,BRONX,10472,BRONX,Bronx,800,
A & E HEALTHY CHOICE CORP,A & E HEALTHY CHOICE,237,WILLIS AVE,BRONX,10454,BRONX,Bronx,,
SKYLINER CONVENIENCE CORP,SKYLINER CONVENIENCE,3815,E TREMONT AVE ####,BRONX,10465,BRONX,Bronx,,
LA TIENDITA DONA FIDE 2 CORP,LA TIENDITA DONA FIDE 2,2589,ST RAYMOND AVENUE,BRONX,10461,BRONX,Bronx,800,
BRONX MINI MART CORP,BRONX MINI MART,3324,3RD AVE ####,BRONX,10456,BRONX,Bronx,1000,
SIMREEN PACKING ENTERPRISE INC,MUSA MEAT MARKET,1260,WESTCHESTER AVE,BRONX,10459,BRONX,Bronx,,
MOTT HAVENS MARKETPLACE INC,MOTT HAVEN'S MARKETPLACE,441,GERARD AVE ##,BRONX,10451,BRONX,Bronx,1800,
KIMBERLY DELI GROCERY CORP,KIMBERLY DELI GROCERY,3340-44,FORT INDEPENDENCE STREET,BRONX,10463,BRONX,Bronx,2000,
M&A DELI GROCERY 1 INC,M&A DELI GROCERY 1,374,E 188TH ST,BRONX,10458,BRONX,Bronx,700,
MAX FRESH FOOD DELI CORP,MAX FRESH FOOD DELI,870,PROSPECT AVE,BRONX,10459,BRONX,Bronx,,
BEST DELI & GRILL II CORP,BEST DELI & GRILL II,201,W 242ND ST,BRONX,10471,BRONX,Bronx,1500,
MI TEHUACAN CORP,MI TEHUACAN,2446,E TREMONT AVE ##,BRONX,10461,BRONX,Bronx,,
OLINVILLE DELI PLAZA CORP,OLINVILLE DELI PLAZA,2220,OLINVILLE AVE,BRONX,10467,BRONX,Bronx,1200,
EL TRIANGULO DELI MARKET INC,EL TRIANGULO DELI MARKET,2160,TIEBOUT AVENUE ##,BRONX,10457,BRONX,Bronx,1800,
HUSSIENS 99 CENTS AND UP INC,HUSSIENS 99 CENTS AND UP,2128,JEROME AVENUE FRNT 3 ##,BRONX,10453,BRONX,Bronx,800,
W CANDY CORP,W CANDY,641,COURTLANDT AVE,BRONX,10451,BRONX,Bronx,,
1285 ROYALTY GOURMET DELI & GROC CORP,1285 ROYALTY GOURMET,1285,SOUTHERN BLVD,BRONX,10459,BRONX,Bronx,2000,
GUNHILL MEXICAN DELI GROCERY LLC,GUNHILL MEXICAN DELI GROCERY,751,E GUN HILL ROAD STE B,BRONX,10467,BRONX,Bronx,800,
53 CHOPPED CHEESE CORP,53 CHOPPED CHEESE,53,W FORDHAM RD,BRONX,10468,BRONX,Bronx,1400,
6052 DOLPHINS GOURMET DELI CORP,6052 DOLPHINS GOURMET DELI,6052,RIVERDALE AVE,BRONX,10471,BRONX,Bronx,1700,
TREMONT 10 STAR GOURMET CORP,TREMONT 10 STAR GOURMET,303,E TREMONT AVE,BRONX,10457,BRONX,Bronx,,
HALA DELI CORP,HALA DELI,2086,ARTHUR AVE,BRONX,10457,BRONX,Bronx,900,
TACO GRANDE DELI CORP,TACO GRANDE DELI,1257,ST LAWRENCE AVE,BRONX,10472,BRONX,Bronx,800,
H&S CONVENIENCE CORP,H&S CONVENIENCE,288,EAST 174TH STREET ###,BRONX,10457,BRONX,Bronx,1000,
BLACK OLIVE GOURMET INC,BLACK OLIVE GOURMET,1318,JEROME AVE,BRONX,10452,BRONX,Bronx,1200,
9 STAR DELI AND GROCERY CORP,9 STAR DELI AND GROCERY,900,ALLERTON AVE,BRONX,10469,BRONX,Bronx,,
UNITY AFRICAN MARKET LLC,UNITY AFRICAN MARKET,60,E 174TH ST.,BRONX,10452,BRONX,Bronx,1000,
NUEVA ESPERANZA DELI 2 CORP,NUEVA ESPERANZA DELI,1374,SHERIDAN AVE ##,BRONX,10456,BRONX,Bronx,500,
NAJIM GOURMET DELI INC,NAJIM GOURMET DELI,526,MORRIS PARK AVE,BRONX,10460,BRONX,Bronx,,
MORRIS MINI MARKET CORP,MORRIS MINI MARKET,554,MORRIS AVENUE,BRONX,10451,BRONX,Bronx,1200,
SAM 4 DELI GROCERY INC,SAM 4 DELI GROCERY,2039,GRAND CONCOURSE,BRONX,10453,BRONX,Bronx,1000,
SKANDERBEG ALBANIAN MARKET LLC,SKANDERBEG ALBANIAN MARKET,2000,CONTINENTAL AVE,BRONX,10461,BRONX,Bronx,600,
ONE BEST DELI & MORE CORP,ONE BEST DELI & MORE,3807,E TREMONT FL 1 ##,BRONX,10465,BRONX,Bronx,1000,
KPODA CT SERVICES LLC,KPODA CT SERVICES,383,E 169TH ST,BRONX,10456,BRONX,Bronx,600,
U-RAY HALAL MEAT & FISH CORP,U-RAY HALAL MEAT & FISH,1378,BOSTON ROAD,BRONX,10456,BRONX,Bronx,,
WHEELER DELI GROCERY CORPORATION,WHEELER DELI GROCERY,1209,WHEELER AVE,BRONX,10472,BRONX,Bronx,1000,
BRONX FAMOUS DELI CORP,BRONX FAMOUS DELI,782,E 163RD ST,BRONX,10456,BRONX,Bronx,,
174TH GRAND FOODMART CORP,174TH GRAND FOODMART,1645,GRAND AVE,BRONX,10453,BRONX,Bronx,1800,
TOP HELL MINI MART MARKET CORP,TOP HELL MINI MART MARKET,708,CASTLE HILL AVE,BRONX,10473,BRONX,Bronx,,
3RD AVE BLUE STAR CORP,3RD AVE BLUE STAR,2614,3RD AVE,BRONX,10454,BRONX,Bronx,1300,
3 X 3 KITCHEN PROVISIONS LLC,3 X 3 KITCHEN PROVISIONS,3601,FIELDSTON RD,BRONX,10463,BRONX,Bronx,1000,
TOP DELI & MORE CORP,TOP DELI & MORE,743,BURKE AVE,BRONX,10467,BRONX,Bronx,,
BROTHERS GROCERY & CONVENIENCE INC,BROTHERS GROCERY & CONVENIENCE,271,EAST 161ST ST,BRONX,10451,BRONX,Bronx,1800,
SOCOTRA MEAT MARKET LLC,SOCOTRA MEAT MARKET,762,ALLERTON AVE,BRONX,10467,BRONX,Bronx,1000,
MAX DEALS OGDEN INC,DOLLAR DEALS,1049,OGDEN AVE ####,BRONX,10452,BRONX,Bronx,,
MOODY GROCERY CORP,MOODY GROCERY,2660,3RD AVE,BRONX,10454,BRONX,Bronx,800,
MORRO DELI GROCERY CORP,MORRO DELI GROCERY,602,MORRIS AVE #3,BRONX,10451,BRONX,Bronx,800,
DELI GROCERY 137A CORP,DELI GROCERY 137A,575,E 137TH ST,BRONX,10454,BRONX,Bronx,800,
GLOBAL FRUIT MARKET CORP,GLOBAL FRUIT MARKET,722,BURKE AVE,BRONX,10467,BRONX,Bronx,1000,
JP BXWOOD GROCERY CORP,JP DELI AND GROCERY,884,E 233RD STREET ###,BRONX,10466,BRONX,Bronx,,
WALES AVE GROCERY CORP,WALES AVE GROCERY,481,WALES AVE ####,BRONX,10455,BRONX,Bronx,,
LA MIA DELI INC,LA MIA DELI,1398,OGDEN AVENUE,BRONX,10452,BRONX,Bronx,,
BAKERY AND TAQUERIA ZITALALY CORPORATION,BAKERY AND TAQUERIA ZITALALY,34,W 183RD ST,BRONX,10453,BRONX,Bronx,1400,
MONTER SEAFOOD CORP,MONTER SEAFOOD,3824,WHITE PLAINS RD,BRONX,10467,BRONX,Bronx,,
DELY GROCERY METRO LOS REYES INC,DELY GROCERY METRO LOS REYES,531,E 184TH ST,BRONX,10458,BRONX,Bronx,800,
MARCS DELI & GROCERY CORP,MARCS DELI & GROCERY,1126,WESTCHESTER AVE,BRONX,10459,BRONX,Bronx,,
WESTCHESTER AMIGO 99 INC,AMIGO FOOD FOR LESS,1255,WESTCHESTER AVE,BRONX,10459,BRONX,Bronx,,
STAR ONE DELI GROCERY 1 CORP,STAR ONE DELI GROCERY 1,541,E TREMONT AVE,BRONX,10457,BRONX,Bronx,1200,
LEBANON GOURMET DELI INC,LEBANON GOURMET DELI,750,E 169TH STREET STORE #1,BRONX,10456,BRONX,Bronx,,
MAYSA GOURMET DELI 2 CORP,MAYSA GOURMET DELI 2,243B,EAST 138TH ST,BRONX,10451,BRONX,Bronx,800,
1612 FRESH MARKET INC,C TOWN,1612,WESTCHESTER AVE,BRONX,10472,BRONX,Bronx,10000,
NOVAX DELI CORPORATION,NOVAX DELI,831,DAWSON ST,BRONX,10459,BRONX,Bronx,,
1214 CONVENIENCE STORE CORPORATION,1214 CONVENIENCE STORE,1214,SOUTHERN BLVD,BRONX,10459,BRONX,Bronx,,
NSR DELI GROCERY CORP,NSR DELI GROCERY,182-B,E 166 STREET,BRONX,10456,BRONX,Bronx,,
E149 DISCOUNT STORE CORP,E149 DISCOUNT STORE,833,E 149TH ST,BRONX,10455,BRONX,Bronx,1500,
ALAND GOURMET DELI 2 INC,ALAND GOURMET DELI 2,1851,ARCHER ST,BRONX,10460,BRONX,Bronx,1000,
FIRST HEALTH FRESH GOURMET INC,FIRST HEALTH FRESH GOURMET,795,SOUTHERN BLVD,BRONX,10455,BRONX,Bronx,,
290 FAMILY DISCOUNT 99CENTS PLUS LLC,290 FAMILY DISCOUNT 99CENTS PLUS,290,E KINGSBRIDGE ROAD,BRONX,10458,BRONX,Bronx,,
BRONX PARK CONVENIENCE CORPORATION,BRONX PARK CONVENIENCE,2028,WHITE PLAINS RD,BRONX,10462,BRONX,Bronx,1200,
NEW HOPE GROCERY INC,NEW HOPE GROCERY,944,ALDUS ST,BRONX,10459,BRONX,Bronx,,
LINO DELI GROCERY CORP,LINO DELI GROCERY,1160,BOYNTON AVE,BRONX,10472,BRONX,Bronx,900,
C&S AFRICAN-CARIBBEAN SUPERMARKET LLC,C&S AFRICAN-CARIBBEAN SUPERMARKET,3535,WHITE PLAINS RD###,BRONX,10467,BRONX,Bronx,700,
GREEN VILLAGE MEAT MARKET II CORP,GREEN VILLAGE MEAT MARKET II,116,E 170TH ST###,BRONX,10452,BRONX,Bronx,,
CHARLIES DELI & GRILL CORP,CHARLIES DELI & GRILL,2434,CRESTON AVE,BRONX,10468,BRONX,Bronx,,
BLUE BAY KITCHEN & MARKET INC,BLUE BAY KITCHEN & MARKET,2769,3RD AVE ##,BRONX,10451,BRONX,Bronx,,
JASON DELI & GROCERY CORP,JASON DELI & GROCERY,218,W TREMONT AVE,BRONX,10453,BRONX,Bronx,,
SABROSURA 718 DELI INC,SABROSURA 718 DELI,2258,MORRIS AVE,BRONX,10453,BRONX,Bronx,1600,
EL SABOR DELI GROCERY CORP,EL SABOR DELI GROCERY,860,E 180TH STREET,BRONX,10460,BRONX,Bronx,1600,
ACEMAK DELI & GROCERY INC,ACEMAK DELI & GROCERY,363,E 180TH STREET,BRONX,10457,BRONX,Bronx,,
PAYA GOURMET DELI CORP,PAYA GOURMET DELI,1570,E 174TH ST,BRONX,10472,BRONX,Bronx,1000,
AA DELI & GRILL INC,AA DELI & GRILL,839C,PROSPECT AVE,BRONX,10459,BRONX,Bronx,2000,
NOAH GOURMET DELI INC,NOAH GOURMET DELI,1801,RADCLIFF AVE,BRONX,10462,BRONX,Bronx,1200733,
ALCANTARA 05 DELI GROCERY CORP,ALCANTARA 05 DELI GROCERY,1736,ZEREGA AVE,BRONX,10462,BRONX,Bronx,1500,
BX23 DELI FOOD CORP,BX23 DELI FOOD,1584,UNIVERSITY###,BRONX,10453,BRONX,Bronx,900,
1850 FOOD CORP,ANTILLANA SUPERFOOD MARKETPLACE,1850,JEROME AVENUE,BRONX,10453,BRONX,Bronx,,
ORLANDINA DELI GROCERY CORP,ORLANDINA DELI GROCERY,261,EAST 172ND STREET ##,BRONX,10457,BRONX,Bronx,1400,
NICOLE DELI GROCERY CORP,NICOLE DELI GROCERY,119,EAST 157TH STREET ##,BRONX,10451,BRONX,Bronx,1200,
JB 170 DELI CORP,JB 170 DELI,1346,EDWARD L GRANT HWY,BRONX,10452,BRONX,Bronx,1200,
ECG DELI INC,ECG DELI,1349,WEBSTER AVENUE,BRONX,10456,BRONX,Bronx,1200,
RDP PETROLEUM INC,SUNOCO,1724,WEBSTER AVE,BRONX,10457,BRONX,Bronx,1100,
ANGELS & SON FISH MARKET LLC,ANGELS & SON FISH MARKET,12,E 183RD STREET,BRONX,10453,BRONX,Bronx,1800,
RAMIREZ GROCERY CORP,RAMIREZ GROCERY,571,E 139TH STREET,BRONX,10454,BRONX,Bronx,,
MURAD 1 DELI GROCERY CORP,MURAD 1 DELI GROCERY,2026,LAFONTAINE AVENUE,BRONX,10457,BRONX,Bronx,,
MI VIEJA DELI GROCERY & MORE CORP,MI VIEJA DELI GROCERY & MORE,314,EAST KINGSBRIDGE ROAD ###,BRONX,10458,BRONX,Bronx,1000,
AL REHMAN GROCERY & HALAL MEAT INC,AL REHMAN GROCERY & HALAL MEAT,1059,ALLERTON AVE,BRONX,10469,BRONX,Bronx,,
TOP TOP DELI CORP,TOP TOP DELI,1405,WALTON AVE STORE ONE,BRONX,10452,BRONX,Bronx,900,
ETS ESSOVALENINI LLC,ETS ESSOVALENINI,1458,BOSTON RD###,BRONX,10460,BRONX,Bronx,,
EVERGREEN DELI MARKET INC,EVERGREEN DELI MARKET,1480,WESTCHESTER AVENUE  ##,BRONX,10472,BRONX,Bronx,1200,
KINGS CASH & CARRY 2 INC,KINGS CASH & CARRY,17,CANAL PLACE,BRONX,10451,BRONX,Bronx,10000,
266 DELI & GOURMET CORP,266 DELI & GOURMET,266,E GUN HILL RD,BRONX,10467,BRONX,Bronx,900,
271 CONVENIENCE STORE INC,271 CONVENIENCE STORE,271,E KINGSBRIDGE RD,BRONX,10458,BRONX,Bronx,,
JEROME EXPRESS CONVENIENCE CORP,JEROME EXPRESS CONVENIENCE,2130,JEROME AVE. ###,BRONX,10453,BRONX,Bronx,1300,
MUKTI 590 PETROLEUM INC,MULTI 590 PETROLEUM,119,BRUCKNER BLVD ###,BRONX,10454,BRONX,Bronx,,
975 WALTON DELI AND GROCERY CORP,975 WALTON DELI AND GROCERY,975 A,WALTON AVE. ###,BRONX,10452,BRONX,Bronx,300,
ROCHELL DELI GROCERY CORP,ROCHELL DELI GROCERY,984,JENNINGS STREET###,BRONX,10460,BRONX,Bronx,,
FIVE STAR CONVENIENCE & DELI CORP,FIVE STAR CONVENIENCE & DELI,1531,WESTCHESTER AVE STORE 1,BRONX,10472,BRONX,Bronx,600,
FAMOUS 837 GOURMET DELI INC,FAMOUS 837 GOURMET DELI,837,HOME ST,BRONX,10459,BRONX,Bronx,,
BUCKMART GROCERY INC,BUCKMART GROCERY,1151,NELSON AVE,BRONX,10452,BRONX,Bronx,,
CRUNCH & MUNCH GROCERY INC,CRUNCH & MUNCH GROCERY,949A,OGDEN AVENUE,BRONX,10452,BRONX,Bronx,,
CASTLE HILL SUPERMARKET INC,ADI'S SUPERMARKET,1375,CASTLE HILL AVE,BRONX,10462,BRONX,Bronx,500,
CHOSEN RX INC,JJ PHARMACY,332,EAST 188TH STREET,BRONX,10458,BRONX,Bronx,,
MYA GOURMET DELI CORP,MYA GOURMET DELI,1718,SOUTHERN BLVD,BRONX,10460,BRONX,Bronx,1000,
FAMOUS DELI CORP THE,FAMOUS DELI,4201,ONEIDA AVE,BRONX,10470,BRONX,Bronx,1000,
NATALIA GROCERY CORP,NATALIA GROCERY,459,TAYLOR AVENUE,BRONX,10473,BRONX,Bronx,,
ADALYNE DELI GROCERY CORP,ADALYNE DELI GROCERY,551,EAST 172ND ST.,BRONX,10457,BRONX,Bronx,1300,
N DELICATESSEN LLC,N DELICATESSEN,5706,MOSHOLU AVE,BRONX,10471,BRONX,Bronx,,
EAST 177TH DELI & GROCERY INC,EAST 177TH DELI & GROCERY,1898,JEROME AVE,BRONX,10453,BRONX,Bronx,1000,
IN & OUT DELI 1 & GROCERY INC,IN & OUT DELI 1 & GROCERY,3742,3RD AVE,BRONX,10456,BRONX,Bronx,,
ROSEDALE DELI & JUICE BAR CORP,ROSEDALE DELI & JUICE BAR,843,SOUNDVIEW AVE,BRONX,10473,BRONX,Bronx,,
169 STREET MATANZA DELI GROCERY INC,169 STREET MATANZA DELI GROCERY,157,W 169TH STREET ###,BRONX,10452,BRONX,Bronx,1000,
NOAH DELI AND GROCERY CORP,NOAH DELI AND GROCERY,229,SAINT ANNS AVE,BRONX,10454,BRONX,Bronx,,
CAZARES GROCERY LLC,CAZARES GROCERY,344,E 148TH STREET  ##,BRONX,10451,BRONX,Bronx,800,
NEW BEST GOURMET DELI CORP,NEW BEST GOURMET DELI,573,EAST FORDHAM RD,BRONX,10458,BRONX,Bronx,,
ALLERTON HALAL MEAT MARKET INC,ALLERTON HALAL MEAT MARKET,755,ALLERTON AVE,BRONX,10467,BRONX,Bronx,,
BEDFORD DELI 1 INC,BEDFORD DELI,26,BEDFORD PARK BLVD E,BRONX,10468,BRONX,Bronx,1000,
SABANA BUEY DELI GROCERY CORP,SABANA BUEY DELI GROCERY,804,E 178TH STREET,BRONX,10460,BRONX,Bronx,,
ILUSION DELI GROCERY CORP,ILUSION DELI GROCERY,662,EAST 141ST ST,BRONX,10454,BRONX,Bronx,1000,
CULINART INC,BALDOR SPECIALTY FOODS,155,FOOD CENTER DRIVE  ##,BRONX,10474,BRONX,Bronx,400,
SEANS QUALITY DELI LLC,SEAN'S QUALITY DELI,4273,KATONAH AVENUE,BRONX,10470,BRONX,Bronx,1100,
FM GROCERY & CANDY CORP,FM GROCERY & CANDY,131,WEST KINGSBRIDGE RD. ###,BRONX,10468,BRONX,Bronx,,
ALDI INC,ALDI #149 (10/18/23),843,WHITE PLAINS RD,BRONX,10473,BRONX,Bronx,,
Z3 MARKET AND DELI CORP,Z3 MARKET AND DELI,3200,WHITE PLAINS RD,BRONX,10467,BRONX,Bronx,,
MAWNIA DELI & GROCERY CORP,MAWNIA DELI & GROCERY,180,E 156TH ST,BRONX,10451,BRONX,Bronx,1200,
413 DELI CORP,413 DELI,2315,HUGHES AVE###,BRONX,10458,BRONX,Bronx,,
231 BIG APPLE DELI GROCERY CORPORATION,231 BIG APPLE DELI GROCERY,141,W 231ST ST,BRONX,10463,BRONX,Bronx,1200,
DARIOS DELIGHTS CORP,DARIO'S DELIGHTS,2349,ANDREW AVE NORTH,BRONX,10468,BRONX,Bronx,900,
TIM LOTTERY AND GROCERY CORP,TIM LOTTERY AND GROCERY,3968,WHITE PLAINS RD,BRONX,10466,BRONX,Bronx,1000,
MI GERIZIN MARKET CORP,MI GERIZIN MARKET,777,ELTON AVE,BRONX,10451,BRONX,Bronx,2000,
ABU AND BROTHERS CORP,ABU AND BROTHERS,1393,WEBBSTER AVE ###,BRONX,10456,BRONX,Bronx,3000,
HALAL LINCOLN DELI CORP,HALAL LINCOLN DELI,522,MORRIS AVE,BRONX,10451,BRONX,Bronx,1500,
717 DELI GROCERY CORP,717 DELI GROCERY,717,E 187TH ST,BRONX,10458,BRONX,Bronx,,
AZ DELI & GRILL NY INC,AZ DELI & GRILL NY,3827,3RD AVE,BRONX,10457,BRONX,Bronx,,
GINO DELI GROCERY CORP,GINO DELI GROCERY,935,E 163RD ST  ##,BRONX,10459,BRONX,Bronx,1200,
198 99 PLUS CORP,198 99 PLUS,223,E 198TH STREET,BRONX,10458,BRONX,Bronx,,
STOP 1 KING DELI & GROCERY CORP,STOP 1 KING DELI & GROCERY,1803,MANSION ST ###,BRONX,10460,BRONX,Bronx,750,
868 JUQUILA BAKERY AND DELI GROCERY CORP,MEXICANA PATY DELI GROCERY,868,EAST 180TH ST.,BRONX,10460,BRONX,Bronx,,
WISAM MART LLC,WISAM MART,1764,DR MARTIN LUTHER KING JR BLVD,BRONX,10453,BRONX,Bronx,,
ABBY MART LLC,ABBY MART,688,E GUN HILL RD,BRONX,10467,BRONX,Bronx,,
BUS STOP MINI MARKET 1 CORP,BUS STOP MINI MARKET 1,271,E 206TH STREET,BRONX,10467,BRONX,Bronx,,
THOMAS LEKISHA,KAYLA'S HUT PLUS,805,PROSPECT AVENUE,BRONX,10455,BRONX,Bronx,900,
HONOR GROCERY & DELI CORP,HONOR GROCERY & DELI,1217,SHERMAN AVE ###,BRONX,10456,BRONX,Bronx,,
LOLYS PHARMACY INC,LOLYS PHARMACY,21,W 183RD STREET  ##,BRONX,10453,BRONX,Bronx,2000,
DOLLAR TREE STORES INC,DOLLAR TREE #09507,1820,WILLIAMSBURG RD,BRONX,10461,BRONX,Bronx,7000,
TIMS CANDY & GROCERY CORP,TIMS CANDY & GROCERY,3374,HULL AVE ###,BRONX,10467,BRONX,Bronx,,
NEW STOP GROCERY INC,NEW STOP GROCERY,120,E 157TH STREET,BRONX,10451,BRONX,Bronx,800,
MI FAVORITA FRUIT MEAT MARKET CORP,MI FAVORITA FRUIT MEAT MARKET,745-747,LYDIG AVE,BRONX,10462,BRONX,Bronx,3000,
AYEL DELI GROCERY CORP,AYEL DELI GROCERY,1299,FRANKLIN AVE ###,BRONX,10456,BRONX,Bronx,1100,
CASA AMIGOS DELI & GROCERY CORP,CASA AMIGOS DELI & GROCERY,301,SOUNDVIEW AVE,BRONX,10473,BRONX,Bronx,,
MY WAY SUPERMARKET CORP,MY WAY SUPERMARKET,200,SOUNDVIEW AVENUE,BRONX,10473,BRONX,Bronx,,
616 SUPERMRKET CORP,SUPER ASSOCIATED FRESH,616,MELROSE AVENUE,BRONX,10455,BRONX,Bronx,8000,
BRUCKNER JUICE BAR & GROCERY INC,BRUCKNER JUICE BAR & GROCERY,1616,BRUCKNER BLVD,BRONX,10473,BRONX,Bronx,1000,
NONAS EUROPEAN MARKET INC.,NONA'S EUROPEAN MARKET,3071,WESTCHESTER AVE,BRONX,10461,BRONX,Bronx,1700,
BRONXDALE VEGS & MEAT CORP,C TOWN OF MORRIS PARK,1859,BRONXDALE AVE,BRONX,10462,BRONX,Bronx,,
DINOAH MARKET CORP,DINOAH MARKET,111,EAST 167TH STREET ###,BRONX,10452,BRONX,Bronx,1200,
JEROME AVE DOLLAR DISCOUNT & GROCERY COR,JEROME AVE DOLLAR DISCOUNT & GROCERY,1,E 182ND ST,BRONX,10453,BRONX,Bronx,1800,
MAX SUPER DISCOUNT LLC,MAX SUPER DISCOUNT,620,MORRIS PARK,BRONX,10460,BRONX,Bronx,800,
AMS PHARMACY INC,TWIN PARKS PHARMACY & SURG ASSOCIATES,817,EAST 180TH ST,BRONX,10460,BRONX,Bronx,,
JEROME DELI DELICIOUS INC,JEROME DELI DELICIOUS,1769,JEROME AVE,BRONX,10453,BRONX,Bronx,800,
SISI FAMILY DELI CORP,SISI FAMILY DELI,531,E TREMONT AVE,BRONX,10457,BRONX,Bronx,1000,
AM FAMILY DISCOUNT & 99C STORE INC,AM FAMILY DISCOUNT & 99C STORE,2135,WILLIAMSBRIDGE RD,BRONX,10461,BRONX,Bronx,2800,
2143 PALMA EXOTIC DELI CORP,2143 PALMA EXOTIC DELI,2143,WILLIAMSBRIDGE RD,BRONX,10461,BRONX,Bronx,2000,
KELLY SREET DELI CORP,KELLY SREET DELI,947,E 163RD STREET,BRONX,10459,BRONX,Bronx,1400,
260 BURNSIDE DELI INC,260 BURNSIDE DELI,260,E BURNSIDE AVE,BRONX,10457,BRONX,Bronx,,
TU PODEROSA GROCERY STORE CORP,TU PODEROSA GROCERY STORE,27,EAST 175TH STREET,BRONX,10453,BRONX,Bronx,1875,
PEACEFUL GROCERY MARKET LLC,PEACEFUL GROCERY MARKET,3738,WHITE PLAINS ROAD ##,BRONX,10467,BRONX,Bronx,,
180TH MINI MART CORP,180TH MINI MART,906,E 180TH ST. FRONT 4  ###,BRONX,10460,BRONX,Bronx,,
AHMED DELI DISCOUNT CORPORATION,AHMED DELI DISCOUNT,857,E 241ST STREET  ##,BRONX,10470,BRONX,Bronx,1200,
MACCA INC,MACCA,609,MORRIS PARK AVE,BRONX,10460,BRONX,Bronx,,
BROTHER FINEST DELI CORP,BROTHER FINEST DELI,6,W BURNSIDE AVE,BRONX,10453,BRONX,Bronx,1000,
VYSE 2021 DELI CORP,VYSE 2021 DELI,1175,VYSE AVE FRONT 1,BRONX,10459,BRONX,Bronx,,
ST ANNS MEAT CORP,SHOP FAIR SUPERMARKET,345,SAINT ANNS AVENUE,BRONX,10454,BRONX,Bronx,10000,
WEST IN & OUT DELI CORP,WEST IN & OUT DELI,19,W TREMONT AVE,BRONX,10453,BRONX,Bronx,1200,
GREEN LEAF DELI MART CORP,GREEN LEAF DELI MART,2901,WHITE PLAINS RD  ##,BRONX,10467,BRONX,Bronx,,
RUDDY DELI GROCERY INC,RUDDY DELI GROCERY,309,CRIMMINS AVE,BRONX,10454,BRONX,Bronx,3000,
FAMOUS DELI MARKET CORP,FAMOUS DELI MARKET,333,E 138TH ST,BRONX,10454,BRONX,Bronx,1500,
DUA BALKAN MARKET CORP,DUA BALKAN MARKET,371,E 204 ST,BRONX,10467,BRONX,Bronx,,
BURKE 99 CENTS AND UP CORP,BURKE 99 CENTS AND UP,717,BURKE AVENUE,BRONX,10467,BRONX,Bronx,1200,
CASTLE HILL DEALS INC,DOLLAR DEALS,650,CASTLE HILL AVE  ##,BRONX,10473,BRONX,Bronx,,
HAPPY MARKET & DISCOUNT INC,HAPPY MARKET & DISCOUNT,784,E 152ND STREET,BRONX,10455,BRONX,Bronx,1500,
SUGAR KING DELI GROCERY INC,SUGAR KING DELI GROCERY,2366,JEROME AVE,BRONX,10468,BRONX,Bronx,,
YUMMY GOURMET DELI 1 CORP,YUMMY GOURMET DELI,379,BEDFORD PARK BLVD,BRONX,10458,BRONX,Bronx,,
PACO MEAT & FRUIT MARKET CORP,PACO MEAT & FRUIT MARKET,744,EAST TREMONT AVENUE,BRONX,10457,BRONX,Bronx,,
CROSBY DELI & GROCERY INC,CROSBY DELI & GROCERY,1450,CROSBY AVE,BRONX,10461,BRONX,Bronx,1200,
FRANCYS64 DELI GROCERY CORP,FRANCYS64 DELI GROCERY,1275,WEBSTER AVE ###,BRONX,10456,BRONX,Bronx,,
EL MECIA MEAT PRODUCT CORP,EL MECIA MEAT PRODUCT,1299,SAINT LAWRENCE ST,BRONX,10472,BRONX,Bronx,2000,
J DELI & GRILL PR CORP,J DELI & GRILL PR,689,MELROSE AVE,BRONX,10455,BRONX,Bronx,1650,
GT DELI CORP,GT DELI,131,ALEXANDER AVE,BRONX,10454,BRONX,Bronx,2000,
MG SUSHI INC,MG SUSHI,801,E GUN HILL ROAD,BRONX,10467,BRONX,Bronx,100,
LA CHIQUITA DE MOUNT EDEN CORP,LA CHIQUITA DE MOUNT EDEN,120,E MOUNT EDEN AVE###,BRONX,10452,BRONX,Bronx,650,
